Project ID,Funding Completion Year,Project Leader,Project Title,Fellowship Recipient,Fellowship Type
DP1094261,2014,"Guo, Z",New directions to miniaturized power sources: Integrated all-solid-state rechargeable batteries ,Dr ZP Guo,QEII
DP1094417,2013,"Denson, N",Maximising the benefits of diversity in university through cross-cultural interaction,Dr N Denson,APD
DP1094516,2014,"Burton, B",Algorithms and computation in four-dimensional topology,Dr BA Burton,QEII
DP1094530,2014,"Goodger, J",Organisation and function of embedded oil glands in eucalypts,Dr JQ Goodger,ARF
DP1094564,2014,"Gooding, J",Making Silicon Even More Useful: Functionalising Silicon to Produce Stable Electronic Devices in Aqueous Environments,Prof JJ Gooding,APF
DP1094571,2013,"Chan, T","Robust transmission, identification and key agreement in communications networks",Dr S Ho,APD
DP1094619,2014,"Roujeinikova, A",Understanding the molecular mechanism of force generation in the bacterial flagellar motor,Dr A Roujeinikova,ARF
DP1094646,2014,"Phillips, B",The evolution of dispersal on range edges,Dr BL Phillips,QEII
DP1094655,2014,"Shadrivov, I",Nonlinear metamaterials and transformation optics,Dr I Shadrivov,QEII
DP1094784,2013,"England, M",Modes of Pacific Ocean variability and their relationship to regional Southern Hemisphere climate,Dr AS Taschetto,APD
DP1094854,2014,"Croker, B",Pathogen sensing in systemic inflammatory disease,Dr B Croker,QEII
DP1094957,2014,"Carbone, F",Studies on peripheral T cell memory,Prof FR Carbone,APF
DP1095140,2014,"Li, W",Topography Optimisation of Implants for Enhancing Osseointegration ,Dr W Li,ARF
DP1095202,2013,"Nyland, C",International student safety from crime,Ms H Forbes-Mewett,APD
DP1095247,2014,"Brocks, J","Molecular fossils, the evolution of Earth's early oceans and the origin of the oldest oil",Dr JJ Brocks,QEII
DP1095319,2013,"Subasic, E","Leadership, social identity and the dynamics of influence in intergroup relations: A new understanding of social continuity and social change ",Dr E Subasic,APD
DP1095337,2014,"Russell, G","Sociability, print and public culture in romantic period Britain and Australia",Prof GE Russell,APF
DP1095356,2013,"Dzino, D",Ancient and Medieval Identity-shifts and the Construction of Identities in Post-Yugoslav Space,Dr D Dzino,APD
DP1095404,2014,"Vamvounis, G","Solution Processable, High Dimensional Dendrimers for Plastic Electronics",Dr G Vamvounis,ARF
DP1095448,2014,"Hassell, A",The Spectral Theory and Harmonic Analysis of Geometric Differential Operators,A/Prof A Hassell,APF
DP1095506,2014,"Croton, D",A theoretical understanding of galaxy assembly and black hole evolution across cosmic time,Dr DJ Croton,QEII
DP1095545,2014,"Zhang, M",A Unified Crystallographic Theory of Phase Transformations in Solids,Dr D Qiu,ARF
DP1095581,2014,"Venturi, V",Understanding the dynamics of T cell responses to chronic infection,Dr V Venturi,ARF
DP1095600,2014,"Ryan-Weber, E",The Intergalactic Medium: from cosmic dawn to the local web,Dr EV Ryan-Weber,QEII
DP1095815,2014,"Ganter, N",Generalized group characters,Dr N Ganter,ARF
DP1095821,2014,"Radom, L","Hydrogen Bonding, Hydrogen Transfer, Hydrogenation and Hydrogenolysis:  A Computational Quantum Chemistry Investigation",Prof L Radom,APF
DP1095880,2014,"Nieminen, T",Advanced optical tweezers technologies for biophysical measurements,Dr TA Nieminen,ARF
DP1095928,2013,"Teese, R",A Tale of six cities: Explaining social inequality in secondary school systems: an international comparative study,Ms A Reupold,APD
DP1096092,2014,"Blewitt, M",An RNA interference based genetic screen for novel epigenetic modifiers involved in mammalian X inactivation,Dr ME Blewitt,QEII
DP1096134,2014,"Khairallah, G",Catalytic currency: the role of size-reactivity relationships of simple and mixed 'coinage' metal clusters in C-C bond forming reactions,Dr G Khairallah,ARF
DP1096144,2014,"Sijp, W",The equable climate conundrum: the role of the global ocean in multiple climate regimes,Dr WP Sijp,ARF
DP1096148,2014,"Bredy, T",Epigenetic mechanisms regulating sex differences in fear-related learning and memory,Dr TW Bredy,ARF
DP1096153,2013,"Mitchell, A",Novel silicon photonic devices harnessing new leakage behaviour,Dr TG Nguyen,APD
DP1096185,2014,"Yu, A",Experimental and Theoretical Studies of Vanadium Oxide Nanostructures and Their Functional Properties,Dr X Jiang,QEII
DP1096276,2013,"Jamalipour, A",Eco-NextNet: An Ecologically-Inspired Adaptive Network Resource Management Framework for a Sustainable Next Generation Mobile Network for Ubiquitous Services,Mr KS Munasinghe,APD
DP1096288,2014,"Prawer, S",Fabrication strategies for diamond-based quantum devices: concepts to applications,Dr S Tomljenovic-Hanic,ARF
DP1096309,2014,"Rayner, P",Assimilation of trace atmospheric constituents for climate (ATACC): Linking chemical weather and climate,Dr PJ Rayner,APF
DP1096349,2014,"Close, J",Advanced Atomic Sources for Precision Measurement,Dr NP Robins,QEII
DP1096372,2014,"Kuzenko, S","Quantum and Geometric Aspects of Gauge Theories, Supergravity and String Theory",A/Prof SM Kuzenko,APF
DP1096374,2014,"Gao, J",New estimation and testing issues in nonlinear time series econometrics,Prof J Gao,APF
DP1096454,2014,"Bradford, M","Unified analysis of steel and composite frame structures subjected to static, thermal, earthquake and blast loading ",Prof MA Bradford,APF
DP1096456,2013,"Sanjayan, J",Development of Leakage Resistant Well-Cements for Geo-Sequestration of Carbon Dioxide Application using Alkali Activated Slag and Geopolymer Cements,Dr GA Narsilio,APD
DP1096525,2014,"Seress, A",Efficient computation in finite groups with applications in algebra and graph theory,Prof A Seress,APF
DP1096558,2014,"Moore, M",The Spandrel Hypothesis: Towards a unified theory of stone flaking,Dr M Moore,ARF
DP1096595,2013,"Hing, N","Gambling problems, risks and consequences in Indigenous Australian communities: An innovative public health analysis",Ms HM Breen,APD
DP1096611,2014,"Gottwald, G",Stochastic methods in mathematical geophysical fluid dynamics,A/Prof G Gottwald,ARF
DP1096662,2014,"Hugo, G","Circular Migration in Asia, the Pacific and Australia: Empirical, Theoretical and Policy Dimensions",Prof GJ Hugo,APF
DP1096669,2014,"Valanoor, N",Elastically controlled magnetoelectric transduction in thin film multilayers.,Dr N Valanoor,ARF
DP1096754,2014,"Tan, H",Integration of III-V semiconductor nanowires on silicon platform,Dr Q Gao,ARF
DP1096831,2013,"Domachuk, P",Silk Fibroin Optofluidic Chips,Dr P Domachuk,APD
DP1096857,2014,"Dubrovinsky, L",Mineral Physics of the Earth's Core,Prof Dr L Dubrovinsky,APF
DP1096900,2014,"Johnston, E",Bioinvasions: the interactive effects of propagule pressure and pollution,Dr EL Johnston,ARF
DP1096918,2014,"Ye, J",Development of high performance wide-bandgap polar oxide electronic and optoelectronic devices,Dr J Ye,QEII
DP1096988,2014,"Labat, M",Identification of genes regulating breast cancer progression and metastasis,Dr MC Labat,QEII
DP1097023,2014,"Dick, J",Algebraic methods for Markov Chain Monte Carlo and quasi-Monte Carlo,Dr J Dick,QEII
DP1097110,2014,"Zomaya, A",Holistic Energy-Aware Scheduling for Distributed Computing Systems,Prof AY Zomaya,APF
DP1097129,2014,"Fellows, M",Multivariate Algorithmics: Meeting the Challenge of Real World computational complexity,Dr MR Fellows,APF
DP1097185,2013,"Simmons, M",Redesigning the transistor at the atomic-scale,Dr WR Clarke,APD
DP1097212,2014,"Christopher, E","Slavery, freedom and colonial development: Robert Bostock and his legacy",Dr EL Christopher,ARF
DP1097265,2014,"Lo, N",The evolution of caste determination systems in termites,Dr N Lo,QEII
DP1097291,2014,"Curran, J",Parsing the web: Exploiting redundancy to understand language,Dr JR Curran,ARF
DP110100012,2015,Ashcroft,Future thinking: utopianism in post-colonial literatures,William D Ashcroft,APF
DP110100075,2013,Turner,Locating television: an international study of the changing socio-cultural functions of television,Anna  C Pertierra,APD
DP110100076,2015,Russell,Victorian Ethnographers: collecting and contesting racial knowledge in the settler colonial laboratory,Lynette W Russell,APF
DP110100077,2013,Quispel,Discrete integrable systems,Christopher M Ormerod,APD
DP110100077,2013,Quispel,Discrete integrable systems,Sarah B Lobb,APD
DP110100083,2014,Teo,"Optimal control of nonlinear delay systems: theory, algorithms, and applications",Ryan Loxton,APD
DP110100159,2015,Pettitt,Novel methodology advancing applied Bayesian statistics and applications,Anthony N Pettitt,APF
DP110100190,2013,Lewis,Structure function analysis of the NusA-RNA polymerase interaction,Xiao Yang,APD
DP110100207,2015,Dewson,Controlling apoptotic cell death in health and disease,Grant Dewson,QEII
DP110100212,2015,Toth,Liposaccharide based peptide and vaccine delivery systems: improving the bioavailability and immunogenicity of Luteinizing Hormone-Releasing Hormone,Istvan Toth,APF
DP110100234,2015,Heathcote,Choice models for learning and memory,Andrew J Heathcote,APF
DP110100262,2013,Sriram,Dynamic substrates for surface-enhanced Raman scattering: piezoelectric actuated nanotextures with phase-locked signal processing,Sharath Sriram,APD
DP110100278,2015,Lydon,"Globalisation, photography, and race: the circulation and return of Aboriginal photographs in Europe",Jane Lydon,QEII
DP110100297,2015,Hutchinson,"Toll Like Receptor signalling as a mediator of sex differences in pain, opioid and alcohol action",Mark R Hutchinson,ARF
DP110100312,2015,Bieske,Getting the drift - new frontiers in ion spectroscopy,Evan J Bieske,APF
DP110100347,2013,Lithgow,The biogenesis of bacterial outer membranes: how bacteria build their surface coating,Abigail Clements,APD
DP110100383,2015,Ho,Estimating evolutionary time-scales using genomic sequence data: exploiting opportunities and meeting challenges,Simon Y Ho,QEII
DP110100394,2013,Zhao,Engineered nanoporous materials and composites having hierarchical structures by emulsion templating,Chun-Xia Zhao,APD
DP110100425,2013,Hameiri,Securitisation and the governance of non-traditional security in Southeast Asia and the Southwest Pacific,Shahar Hameiri,APD
DP110100440,2014,Thomas,Lattices in locally compact groups,Anne C Thomas,APD
DP110100472,2015,Watt,Participation in mathematics and science careers: longitudinal study of motivational and contextual predictors,Helen M Watt,ARF
DP110100486,2015,Braddon-Mitchell,A theory of theory choice,Kristie L Miller,ARF
DP110100519,2015,Burton,A new paradigm for the accumulation and persistence of metastable iron sulphides in sulphidic soils,Edward D Burton,ARF
DP110100538,2015,Anderson,Spatially distributed complex multiagent systems,Changbin Yu,QEII
DP110100588,2013,Becker,The role of relational information in the guidance of visual attention,Stefanie I Becker,APD
DP110100624,2015,Tilley,"Probing sexual transformation of the human malaria parasite, Plasmodium falciparum, using novel imaging modalities",Leann Tilley,APF
DP110100631,2013,Mullen,Synthetic molecular transporters,Kathleen M Mullen,APD
DP110100644,2013,Green,"Mega-Exhibitions: Biennales, Triennales and Documentas, 1950-2010",Anthony M Gardner,APD
DP110100662,2014,Jukes,"The languages of Minahasa: description, documentation, and support",Anthony R Jukes,APD
DP110100665,2013,Sgro,Frayed at the edges? Integrating evolutionary genetics into the study of species distributional limits,Belinda van Heerwaarden,APD
DP110100767,2015,Westoby,Dimensions of ecological strategy for plants,Mark Westoby,APF
DP110100799,2013,Biedermann,Speech production in language-impaired speakers: Informing theoretical models and clinical practice regarding grammatical processing,Britta A Biedermann,APD
DP110100833,2013,Smith,Modernism and the British secret state,James B Smith,APD
DP110100851,2013,Dun,Crosstalk between branching and flowering regulatory pathways in shoot development,Elizabeth A Dun,APD
DP110100917,2014,Pybus,"Enterprising women: race, gender and power in the revolutionary Atlantic, 1770-1820",Kit Candlin,APD
DP110100922,2014,Kanawati,Immortal Egypt: cultural tradition and transition during the first intermediate period at Meir,Linda Evans,APD
DP110100952,2013,Burke,"The global opponents of universal human rights, 1946-2006",Roland G Burke,APD
DP110100957,2013,Farr,An algebraic renaissance for the chromatic polynomial,Kerri J Morgan,APD
DP110100964,2013,Sureshkumar,Functional analysis of alternative splicing in plants,Sridevi Sureshkumar,APD
DP110101048,2015,Chenoweth,A genomic approach to understanding the maintenance of genetic variation under sexual selection,Stephen F Chenoweth,ARF
DP110101058,2013,Jennings,The protein O-glycosylation pathway in Neisseria meningitidis,Benjamin L Schulz,APD
DP110101073,2015,Spinks,Mechanical advantage: biomimetic artificial muscles for micro-machines,Geoffrey M Spinks,APF
DP110101082,2013,Smith,"From colonial to modern: transnational girlhood in Australian, New Zealand, and Canadian print cultures (1840-1940)",Michelle Smith,APD
DP110101090,2015,Grieser,Free radical generation and reactions in ultrasound assisted processes,Franz Grieser,APF
DP110101097,2015,Bellwood,"The archaeological and biological foundations of Southeast Asia, 2500 to 1000 BC",Philip J Piper,ARF
DP110101127,2015,Trinajstic,Fleshing out the fossil record: using organically preserved soft tissues and bone to explore the evolution of unique vertebrate characters.,Katherine M Trinajstic,QEII
DP110101141,2015,Garoni,"Design, analysis and application of Monte Carlo algorithms in statistical mechanics",Timothy M Garoni,ARF
DP110101146,2015,Del Favero,The reformulation of landscape as a user-generated interactive aesthetic,Dennis G Del Favero,APF
DP110101161,2015,Gagan,"Climate and natural hazards in Australasia: a comprehensive impact analysis of prehistoric droughts, great earthquakes, and the Toba super-eruption",Nerilie J Abram,QEII
DP110101163,2013,McNamara,"Ecological immunity in the Lepidoptera: unravelling the relationship between immune function, sperm quality, and reproductive success",Kathryn B McNamara,APD
DP110101234,2015,Warnaar,The Mukhin-Varchenko and Rogers-Ramanujan conjectures,S. Ole Warnaar,APF
DP110101239,2015,Du,Exploring electronic functionality in low-dimensional carbon and boron-nitride nanomaterials via advanced theoretical modelling,Aijun Du,QEII
DP110101266,2014,Ecker,Memory consolidation - Integrating cognitive science and neuroscience approaches to how we remember and how we forget,Ullrich K Ecker,APD
DP110101304,2013,Mueller,Understanding the design of exertion games to address Australia's obesity issue,Florian Mueller,APD
DP110101305,2013,Thompson,The emergence of early modern human behaviour and technology in Central Africa,Jessica C Thompson,APD
DP110101315,2013,Zhao,Magnetic liquid marbles: a new droplet manipulation technique for channel-free microfluidics,Yan Zhao,APD
DP110101338,2013,Wang,Superhydrophobic fabrics for solar desalination of water,Hongxia Wang,APD
DP110101347,2015,Dolnicar,Market segmentation methodology: attacking the 'Too Hard' basket,Sara Dolnicar,QEII
DP110101369,2015,Mozer,Next generation excitonic solar cells using advanced charge generation concepts: setting the new efficiency benchmark,Attila J Mozer,ARF
DP110101390,2013,Wybrow,Flexible user-guided network layout for biomedical applications,Michael Wybrow,APD
DP110101397,2015,Stewart,Probabilistic terrorism risk assessment and risk acceptability for infrastructure protection,Mark G Stewart,APF
