GRANT_ID,GRANT_ROLE,DW_INDIVIDUAL_ID,SOURCE_INDIVIDUAL_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,FULL_NAME,ROLE_START_DATE,ROLE_END_DATE,SOURCE_SYSTEM
1055575,CIC,DW0012916,5046292,Dr,Devakara,Rao,Epari,Dr Devakara Epari,1-Jan-13,31-Dec-14,RGMS
978134,CIA,DW0012917,RMIS706076,Dr,Michael,,Epton,Dr Michael Epton,6-Dec-00,31-Dec-01,RMIS
454446,CIC,DW0012918,RMIS4488926,Dr,Ranmalee,,Eramudugolla,Dr Ranmalee Eramudugolla,24-Apr-07,31-Dec-09,RMIS
1049811,CIC,DW0012920,5044247,Dr,Sara,Marie,Erickson,Dr Sara Erickson,1-Jan-13,31-Dec-15,RGMS
572530,CIF,DW0012923,5014545,Prof,Thomas,C,Erren,Prof Thomas Erren,1-Jan-09,31-Dec-12,RGMS
457355,CID,DW0012924,RMIS4429236,Prof,Colin,A,Espie,Prof Colin Espie,7-Feb-07,31-Dec-09,RMIS
491190,CIB,DW0012931,RMIS32283,Dr,Bronwyn,A,Evans,Dr Bronwyn Evans,9-Jan-08,31-Dec-08,RMIS
236884,CIB,DW0012931,RMIS32283,Dr,Bronwyn,A,Evans,Dr Bronwyn Evans,9-Jan-03,31-Dec-07,RMIS
358848,CIA,DW0012933,RMIS3395194,,Kerrie,,Evans,Kerrie Evans,27-Apr-05,31-Dec-06,RMIS
1056803,CIF,DW0012951,5014566,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,30-Jun-13,29-Jun-16,RGMS
1012459,CIB,DW0012951,5014566,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,1-Jan-11,31-Dec-15,RGMS
568971,CIC,DW0012951,5014566,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,1-Jan-09,31-Dec-14,RGMS
509144,CID,DW0012951,5014566,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,1-Jan-08,31-Dec-09,RGMS
1071269,CIC,DW0012951,5014566,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,1-Jan-15,31-Dec-19,RGMS
454644,CIA,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,7-Feb-07,31-Dec-09,RMIS
454620,CIB,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,8-Feb-07,31-Dec-09,RMIS
352437,CID,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,22-Dec-04,31-Dec-08,RMIS
350335,CIA,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,22-Dec-04,31-Dec-06,RMIS
216706,CIC,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,19-Dec-01,31-Dec-03,RMIS
980919,CIA,DW0012951,RMIS3875,Prof,Christopher,Kincaid,Fairley,Prof Christopher Fairley,6-Dec-00,31-Dec-00,RMIS
389820,CIF,DW0012955,RMIS3661327,A/Pr,Gregory,L,Falk,A/Pr Gregory Falk,16-Jan-06,31-Dec-08,RMIS
297111,CIA,DW0012959,RMIS1944493,Dr,Susan,,Fanayan,Dr Susan Fanayan,28-Jan-04,31-Dec-07,RMIS
251730,CID,DW0012964,RMIS1763802,Dr,John,,Farhall,Dr John Farhall,20-Dec-02,31-Dec-05,RMIS
487335,CIA,DW0012964,5014560,Dr,John,,Farhall,Dr John Farhall,1-Jan-08,31-Dec-12,RGMS
572734,CIC,DW0012976,RMIS3741398,A/Pr,Mark,W,Fear,A/Pr Mark Fear,8-Apr-09,31-Dec-09,RMIS
1039502,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-12,31-Dec-14,RGMS
1041760,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-13,31-Dec-15,RGMS
1042465,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-13,31-Dec-15,RGMS
1062436,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-14,31-Dec-16,RGMS
445300,CIA,DW0012979,RMIS224691,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,18-Jan-07,31-Dec-09,RMIS
392206,CIA,DW0012979,RMIS224691,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,10-Jan-06,31-Dec-08,RMIS
342115,CIA,DW0012979,RMIS224691,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,11-Mar-05,31-Dec-07,RMIS
251558,CIA,DW0012979,RMIS224691,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,20-Dec-02,31-Dec-05,RMIS
292902,CIA,DW0012979,RMIS224691,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,15-Jan-04,31-Dec-07,RMIS
445302,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-07,31-Dec-11,RGMS
472650,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-08,31-Dec-10,RGMS
526606,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-09,31-Dec-11,RGMS
526619,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-09,31-Dec-11,RGMS
586636,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-10,31-Dec-12,RGMS
1004239,CIB,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-11,31-Dec-14,RGMS
1004441,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-11,31-Dec-13,RGMS
1007465,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-11,31-Dec-13,RGMS
1021168,CIA,DW0012979,5014582,Prof,Mark,Anthony,Febbraio,Prof Mark Febbraio,1-Jan-12,31-Dec-16,RGMS
1027794,CIJ,DW0012981,5032068,Prof,Valery,,Feigin,Prof Valery Feigin,1-Jan-12,31-Dec-16,RGMS
1051742,CIA,DW0012983,5041166,Dr,Carl,,Feng,Dr Carl Feng,1-Jan-13,31-Dec-15,RGMS
585402,CIF,DW0012988,5018795,Ms,Debra,,Fernando,Ms Debra Fernando,1-Jan-10,31-Dec-13,RGMS
389927,CIA,DW0012993,RMIS3768169,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,31-Jan-06,31-Dec-09,RMIS
1049894,CIC,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-13,31-Dec-14,RGMS
1036550,CIA,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-12,31-Dec-15,RGMS
1031119,CIC,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-12,31-Dec-16,RGMS
1036453,CIA,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-12,31-Dec-15,RGMS
613627,CIA,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-10,31-Dec-13,RGMS
613679,CIA,DW0012993,5014603,Dr,Manuel,Ar,Ferreira,Dr Manuel Ferreira,1-Jan-10,31-Dec-11,RGMS
990083,CIA,DW0012999,RMIS2993037,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,6-Dec-00,31-Dec-00,RMIS
222887,CID,DW0012999,RMIS2993037,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,9-Jan-03,31-Dec-07,RMIS
381739,CIA,DW0012999,RMIS2993037,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,22-Feb-06,31-Dec-07,RMIS
381734,CIC,DW0012999,RMIS2993037,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,22-Feb-06,31-Dec-07,RMIS
400920,CIC,DW0012999,RMIS2993037,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,8-Feb-06,31-Dec-08,RMIS
603750,CIB,DW0012999,5014626,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,1-Aug-09,31-Dec-10,RGMS
603752,CIA,DW0012999,5014626,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,1-Sep-09,31-Dec-10,RGMS
381732,CIA,DW0012999,5014626,Dr,Rosemary,A,Ffrench,Dr Rosemary Ffrench,1-Jan-06,31-Dec-10,RGMS
553012,CIA,DW0013005,5014604,Dr,Andrew,Lamont,Fielding,Dr Andrew Fielding,1-Jan-09,31-May-13,RGMS
390117,CIA,DW0013005,RMIS3779724,Dr,Andrew,Lamont,Fielding,Dr Andrew Fielding,8-Feb-06,31-Dec-08,RMIS
545802,CIB,DW0013008,5014612,Dr,Joanne,,Fielding,Dr Joanne Fielding,1-Jan-09,31-May-12,RGMS
454811,CIA,DW0013008,5014612,Dr,Joanne,,Fielding,Dr Joanne Fielding,1-Jan-07,31-Dec-10,RGMS
310627,CIA,DW0013015,RMIS2665237,Mr,Michael,William,Findlay,Mr Michael Findlay,29-Jan-04,31-Dec-05,RMIS
1054472,CIA,DW0013015,5032099,Mr,Michael,William,Findlay,Mr Michael Findlay,17-Sep-13,16-Sep-17,RGMS
1054568,CIA,DW0013021,5041290,Dr,Kathleen,Joy,Finlayson,Dr Kathleen Finlayson,1-Jan-13,31-Dec-16,RGMS
1038967,CIA,DW0013028,5041946,Mrs,Gillian,Marie,Fisher,Mrs Gillian Fisher,1-Jan-12,30-Sep-14,RGMS
520950,CIA,DW0013040,RMIS2001942,Ms,Louise,,Fleck,Ms Louise Fleck,28-Nov-07,31-Dec-08,RMIS
276441,CIA,DW0013041,RMIS2666910,,Carrie,,Fletcher,Carrie Fletcher,19-Apr-04,31-Dec-07,RMIS
569710,CIF,DW0013042,5014660,Dr,Linda,M,Fletcher,Dr Linda Fletcher,1-Jan-09,31-Aug-12,RGMS
1029574,CIC,DW0013042,5014660,Dr,Linda,M,Fletcher,Dr Linda Fletcher,1-Jan-12,31-Dec-14,RGMS
351466,CIC,DW0013042,RMIS1110989,Dr,Linda,M,Fletcher,Dr Linda Fletcher,12-Jan-05,31-Dec-07,RMIS
210159,CIB,DW0013042,RMIS1110989,Dr,Linda,M,Fletcher,Dr Linda Fletcher,14-Dec-01,31-Dec-04,RMIS
139123,CIA,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,11-Jan-01,31-Dec-03,RMIS
211976,CIB,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,17-Dec-01,31-Dec-04,RMIS
219116,CIF,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,25-Jun-01,31-Dec-02,RMIS
254572,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,20-Dec-02,31-Dec-05,RMIS
254559,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,9-Jan-03,31-Dec-04,RMIS
303172,CID,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,12-Jan-04,31-Dec-06,RMIS
353566,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,24-Dec-04,31-Dec-07,RMIS
353612,CIB,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,11-Jan-05,31-Dec-06,RMIS
384103,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,17-Jan-06,31-Dec-08,RMIS
403996,CIB,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,23-May-06,31-Dec-08,RMIS
403963,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,10-Jan-06,31-Dec-08,RMIS
456135,CIB,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,18-Jan-07,31-Dec-08,RMIS
513823,CIC,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,11-Feb-08,31-Dec-08,RMIS
1060557,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-14,31-Dec-15,RGMS
1059094,CID,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-14,31-Dec-18,RGMS
1056802,CID,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Apr-13,31-Mar-15,RGMS
1045737,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-13,31-Dec-16,RGMS
1045710,CIA,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-13,31-Dec-15,RGMS
634492,CIA,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-10,31-Dec-13,RGMS
634486,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-10,31-Dec-12,RGMS
572604,CIC,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-09,31-Dec-13,RGMS
572594,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-09,31-Dec-12,RGMS
572563,CID,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-09,30-Jun-13,RGMS
513772,CID,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,15-May-08,31-Dec-11,RGMS
491104,CID,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jul-08,30-Jun-13,RGMS
458797,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-07,31-Dec-10,RGMS
458793,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-07,31-Dec-10,RGMS
458791,CIB,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-07,31-Dec-10,RGMS
409953,CIE,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-06,30-Jun-12,RGMS
396414,CIF,DW0013045,5014639,Prof,Leon,,Flicker,Prof Leon Flicker,1-Jan-06,30-Jun-12,RGMS
139124,CIA,DW0013045,RMIS145624,Prof,Leon,,Flicker,Prof Leon Flicker,11-Jan-01,31-Dec-02,RMIS
571224,CIA,DW0013047,5014654,Dr,Kathleen,Lillian,Flitcroft,Dr Kathleen Flitcroft,1-Jan-09,30-Apr-12,RGMS
498405,CID,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-08,31-Dec-10,RGMS
235608,CID,DW0013048,RMIS5175307,Prof,Timothy,H,Florin,Prof Timothy Florin,8-Apr-03,31-Dec-05,RMIS
301013,CIA,DW0013048,RMIS5175307,Prof,Timothy,H,Florin,Prof Timothy Florin,29-Jan-04,31-Dec-08,RMIS
382309,CID,DW0013048,RMIS5175307,Prof,Timothy,H,Florin,Prof Timothy Florin,20-Feb-06,31-Dec-08,RMIS
1064440,CIA,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-14,31-Dec-16,RGMS
1060698,CID,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-14,31-Dec-16,RGMS
1047905,CIC,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-13,31-Dec-15,RGMS
604304,CIE,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-10,31-Dec-12,RGMS
569562,CIA,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-09,31-Dec-13,RGMS
511204,CIA,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-08,31-Dec-10,RGMS
488809,CIB,DW0013048,5014662,Prof,Timothy,H,Florin,Prof Timothy Florin,1-Jan-08,31-Dec-10,RGMS
1019931,CID,DW0013053,5025785,Dr,Jaime Pei Pei,,Foong,Dr Jaime Pei Pei Foong,1-Jan-12,31-Dec-14,RGMS
1066502,CIB,DW0013054,5011707,Prof,Simon,James,Foote,Prof Simon Foote,1-Jan-14,31-Dec-16,RGMS
305505,CIA,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,29-Jan-04,31-Dec-05,RMIS
1047082,CIA,DW0013054,5011707,Prof,Simon,James,Foote,Prof Simon Foote,1-Jul-13,30-Jun-16,RGMS
406640,CIA,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,17-Jan-06,31-Dec-08,RMIS
359293,CIB,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,8-Feb-05,31-Dec-05,RMIS
1047090,CIA,DW0013054,5011707,Prof,Simon,James,Foote,Prof Simon Foote,1-Jul-13,30-Jun-16,RGMS
257501,CIA,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,29-Jan-03,31-Dec-07,RMIS
257513,CIA,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,3-Mar-03,31-Dec-05,RMIS
215212,CIA,DW0013054,RMIS4638922,Prof,Simon,James,Foote,Prof Simon Foote,29-May-02,31-Dec-03,RMIS
490037,CIA,DW0013054,5011707,Prof,Simon,James,Foote,Prof Simon Foote,1-Jan-08,30-Jun-13,RGMS
605524,CIA,DW0013054,5011707,Prof,Simon,James,Foote,Prof Simon Foote,1-Jan-10,31-Dec-13,RGMS
114129,CIA,DW0013058,RMIS64078,,Miriam,,Ford-Perriss,Miriam Ford-Perriss,6-Dec-00,31-Dec-00,RMIS
263816,CIA,DW0013059,RMIS1975461,,Simon,,Forehan,Simon Forehan,2-Jan-03,31-Dec-05,RMIS
572709,CID,DW0013062,5014676,Prof,John,V,Forrester,Prof John Forrester,1-Jan-09,31-Dec-11,RGMS
1026301,CIB,DW0013062,5014676,Prof,John,V,Forrester,Prof John Forrester,1-Jan-12,31-Dec-14,RGMS
1017963,CIA,DW0013066,5029209,Dr,Hannah,,Forward,Dr Hannah Forward,1-Jan-11,12-Feb-15,RGMS
1000674,CIA,DW0013071,5011283,A/Pr,Leslie,John Ray,Foster,A/Pr Leslie Foster,1-Jan-10,31-Dec-11,RGMS
630510,CIA,DW0013071,5011283,A/Pr,Leslie,John Ray,Foster,A/Pr Leslie Foster,1-Jan-10,31-Dec-14,RGMS
1067749,CIA,DW0013071,5011283,A/Pr,Leslie,John Ray,Foster,A/Pr Leslie Foster,1-Jan-14,31-Dec-16,RGMS
231423,CIA,DW0013072,RMIS1697875,A/Pr,Michele,Maree,Foster,A/Pr Michele Foster,6-Jan-03,31-Dec-03,RMIS
1001157,CIE,DW0013072,5012119,A/Pr,Michele,Maree,Foster,A/Pr Michele Foster,1-Oct-10,30-Sep-15,RGMS
454507,CIB,DW0013085,5014688,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,1-Jan-07,31-Dec-11,RGMS
1066479,CIA,DW0013085,5014688,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,1-Sep-14,31-Aug-19,RGMS
211060,CID,DW0013085,RMIS65118,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,14-Dec-01,31-Dec-02,RMIS
510788,CIB,DW0013085,5014688,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,1-Jan-08,31-Dec-10,RGMS
351161,CID,DW0013085,RMIS65118,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,19-Apr-05,31-Dec-07,RMIS
351164,CID,DW0013085,RMIS65118,A/Pr,Prudence,A,Francis,A/Pr Prudence Francis,11-Jan-05,31-Dec-07,RMIS
1011242,CIA,DW0013087,5014705,Dr,Mathias,F,Francois,Dr Mathias Francois,1-Jan-11,31-Dec-14,RGMS
1046028,CIC,DW0013087,5014705,Dr,Mathias,F,Francois,Dr Mathias Francois,1-Jan-13,31-Dec-15,RGMS
1048242,CIA,DW0013087,5014705,Dr,Mathias,F,Francois,Dr Mathias Francois,1-Jan-13,31-Dec-15,RGMS
626959,CIB,DW0013087,5014705,Dr,Mathias,F,Francois,Dr Mathias Francois,1-Jan-10,30-Jun-13,RGMS
1023955,CIA,DW0013093,5014700,Prof,Ian,S,Fraser,Prof Ian Fraser,1-Jan-12,31-Dec-15,RGMS
991468,CIA,DW0013095,RMIS6048,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,6-Dec-00,31-Dec-01,RMIS
453557,CIE,DW0013095,5014701,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,1-Jan-07,30-Sep-12,RGMS
508081,CIA,DW0013095,5014701,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,1-Jan-08,30-Jun-11,RGMS
508112,CIE,DW0013095,5014701,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,1-Jan-08,30-Sep-12,RGMS
595931,CIC,DW0013095,5014701,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,1-Jan-10,31-Dec-13,RGMS
207753,CIA,DW0013095,RMIS6048,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,14-Dec-01,31-Dec-04,RMIS
349329,CIA,DW0013095,RMIS6048,Prof,Robert,John Lovat,Fraser,Prof Robert Fraser,2-Feb-05,31-Dec-07,RMIS
1065638,CIE,DW0013101,5044050,Dr,Dean,Robert,Freestone,Dr Dean Freestone,1-Jan-14,31-Dec-16,RGMS
586724,CIA,DW0013116,5018822,Dr,Yi,,Fu,Dr Yi Fu,1-Jan-10,31-Dec-11,RGMS
1064194,CIC,DW0013120,5012059,Prof,Jeffrey,Donald,Fuller,Prof Jeffrey Fuller,1-Jan-14,31-Dec-16,RGMS
631061,CIG,DW0013120,5012059,Prof,Jeffrey,Donald,Fuller,Prof Jeffrey Fuller,1-Jan-10,31-Dec-14,RGMS
401241,CIH,DW0013120,RMIS1611787,Prof,Jeffrey,Donald,Fuller,Prof Jeffrey Fuller,1-Nov-08,31-Dec-08,RMIS
219124,CIE,DW0013120,RMIS1611787,Prof,Jeffrey,Donald,Fuller,Prof Jeffrey Fuller,15-Nov-01,31-Dec-02,RMIS
349412,CIB,DW0013121,RMIS2275256,Dr,Maria,,Fuller,Dr Maria Fuller,2-Feb-05,31-Dec-07,RMIS
565073,CIC,DW0013121,5014754,Dr,Maria,,Fuller,Dr Maria Fuller,1-Jan-09,31-Dec-11,RGMS
511321,CIB,DW0013121,5014754,Dr,Maria,,Fuller,Dr Maria Fuller,1-Jan-08,31-Dec-10,RGMS
1036561,CIA,DW0013123,5024464,Dr,Tod,,Fullston,Dr Tod Fullston,1-Jan-12,31-Dec-15,RGMS
571378,CIA,DW0013124,RMIS6318085,A/Pr,Roger,R,Fulton,A/Pr Roger Fulton,29-Jan-09,31-Dec-09,RMIS
1042375,CIB,DW0013124,5011287,A/Pr,Roger,R,Fulton,A/Pr Roger Fulton,1-Jan-13,31-Dec-15,RGMS
632677,CIA,DW0013124,5011287,A/Pr,Roger,R,Fulton,A/Pr Roger Fulton,1-Jan-10,30-Nov-14,RGMS
182809,CIA,DW0013125,RMIS3083659,Prof,John,W,Funder,Prof John Funder,12-Jun-01,31-Dec-01,RMIS
222096,CIA,DW0013125,RMIS3083659,Prof,John,W,Funder,Prof John Funder,25-Mar-02,30-Jun-02,RMIS
993001,CIA,DW0013125,RMIS3083659,Prof,John,W,Funder,Prof John Funder,6-Dec-00,31-Dec-01,RMIS
352337,CIE,DW0013128,RMIS607870,A/Pr,Victor,Sc,Fung,A/Pr Victor Fung,12-Jan-05,31-Dec-07,RMIS
512326,CID,DW0013128,5018807,A/Pr,Victor,Sc,Fung,A/Pr Victor Fung,1-Jan-08,30-Mar-12,RGMS
566696,CIA,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-09,31-Dec-11,RGMS
1006035,CIA,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-11,30-Jun-14,RGMS
1005811,CIB,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-11,30-Jun-14,RGMS
1019931,CIB,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-12,31-Dec-14,RGMS
1024485,CIB,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-12,31-Dec-14,RGMS
454606,CIB,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,8-Feb-07,31-Dec-09,RMIS
400019,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,17-Jan-06,31-Dec-08,RMIS
400020,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,17-Jan-06,31-Dec-08,RMIS
251508,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,20-Dec-02,31-Dec-05,RMIS
251510,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,20-Dec-02,31-Dec-05,RMIS
145646,CIB,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,9-Jan-01,31-Dec-03,RMIS
114213,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,21-Feb-02,31-Dec-02,RMIS
508947,CIA,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-08,31-Dec-10,RGMS
566502,CIB,DW0013134,5014741,Prof,John,B,Furness,Prof John Furness,1-Jan-09,31-Dec-12,RGMS
963213,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,6-Dec-00,31-Dec-00,RMIS
114217,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,21-Dec-00,31-Dec-02,RMIS
114216,CIA,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,21-Dec-00,31-Dec-02,RMIS
114215,CIC,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,21-Dec-00,31-Dec-02,RMIS
114213,CIC,DW0013134,RMIS60612,Prof,John,B,Furness,Prof John Furness,21-Dec-00,20-Feb-02,RMIS
1017056,CIA,DW0013137,5027778,Dr,Edward,"Thomas, Hamilton",Fysh,Dr Edward Fysh,1-Jan-11,31-Dec-12,RGMS
1062638,CIF,DW0013138,5049253,Prof,Eli,,Gabbay,Prof Eli Gabbay,1-Jan-14,31-Dec-18,RGMS
179813,CIA,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,15-Jan-03,31-Dec-04,RMIS
268046,CIA,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,18-Dec-03,31-Dec-06,RMIS
331309,CIA,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,11-Jan-05,31-Dec-07,RMIS
179813,CIB,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,14-Dec-01,14-Jan-03,RMIS
179835,CIA,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,14-Dec-01,31-Dec-04,RMIS
224213,CIA,DW0013146,RMIS220730,,Peter,,Gage,Peter Gage,14-Jan-03,31-Dec-05,RMIS
511208,CIF,DW0013152,5014762,E/Pr,Cindy,,Gallois,E/Pr Cindy Gallois,1-Jul-08,30-Jun-12,RGMS
1017364,CIA,DW0013164,5028674,Dr,Milena,Ann,Gandy,Dr Milena Gandy,24-Jan-11,23-Apr-13,RGMS
455907,CIB,DW0013168,RMIS218068,A/Pr,Edith,M,Gardiner,A/Pr Edith Gardiner,20-Aug-09,31-Dec-09,RMIS
276415,CIA,DW0013168,RMIS218068,A/Pr,Edith,M,Gardiner,A/Pr Edith Gardiner,12-Dec-03,31-Dec-06,RMIS
